PAAC4_A,PAAC4_C,PAAC4_D,PAAC4_E,PAAC4_F,PAAC4_G,PAAC4_H,PAAC4_I,PAAC4_K,PAAC4_L,PAAC4_M,PAAC4_N,PAAC4_P,PAAC4_Q,PAAC4_R,PAAC4_S,PAAC4_T,PAAC4_V,PAAC4_W,PAAC4_Y,PAAC4_lam1,PAAC4_lam2,PAAC4_lam3,PAAC4_lam4
16.67,0.0,2.38,0.0,4.76,9.52,4.76,11.9,23.81,2.38,0.0,2.38,4.76,0.0,2.38,4.76,2.38,4.76,0.0,2.38,0.0799,0.0757,0.0558,0.0713
6.98,18.6,4.65,0.0,2.33,11.63,2.33,2.33,9.3,6.98,0.0,9.3,2.33,2.33,4.65,4.65,6.98,0.0,2.33,2.33,0.0718,0.0621,0.0658,0.0666
0.0,2.86,2.86,0.0,2.86,8.57,2.86,5.71,0.0,14.29,0.0,11.43,14.29,0.0,0.0,0.0,14.29,11.43,5.71,2.86,0.0381,0.0517,0.0456,0.0581
20.0,0.0,2.5,2.5,2.5,15.0,5.0,10.0,10.0,5.0,0.0,2.5,2.5,5.0,2.5,2.5,2.5,5.0,2.5,2.5,0.0737,0.0735,0.0652,0.0618
13.64,0.0,2.27,4.55,0.0,6.82,0.0,6.82,15.91,4.55,0.0,4.55,4.55,4.55,0.0,9.09,4.55,9.09,6.82,2.27,0.0757,0.086,0.0785,0.0738
4.26,17.02,10.64,4.26,6.38,4.26,4.26,0.0,6.38,6.38,0.0,8.51,2.13,0.0,10.64,4.26,8.51,0.0,2.13,0.0,0.0769,0.0745,0.0725,0.0709
3.03,6.06,3.03,3.03,3.03,21.21,0.0,0.0,15.15,18.18,0.0,3.03,0.0,3.03,0.0,6.06,0.0,15.15,0.0,0.0,0.0725,0.0778,0.0667,0.0473
5.26,5.26,0.0,2.63,2.63,18.42,0.0,2.63,15.79,13.16,0.0,5.26,0.0,2.63,0.0,7.89,2.63,15.79,0.0,0.0,0.0601,0.0761,0.0573,0.0506
6.52,4.35,2.17,6.52,4.35,15.22,0.0,15.22,21.74,8.7,0.0,2.17,0.0,0.0,2.17,4.35,4.35,2.17,0.0,0.0,0.0861,0.0869,0.0731,0.0629
4.35,4.35,4.35,4.35,6.52,19.57,2.17,13.04,17.39,4.35,2.17,2.17,0.0,0.0,2.17,2.17,2.17,8.7,0.0,0.0,0.0888,0.0976,0.0763,0.0561
12.12,6.06,3.03,0.0,3.03,6.06,0.0,0.0,12.12,21.21,0.0,9.09,0.0,0.0,0.0,15.15,6.06,6.06,0.0,0.0,0.0588,0.0661,0.0391,0.0511
9.09,6.06,3.03,0.0,0.0,12.12,0.0,3.03,12.12,18.18,0.0,6.06,0.0,3.03,0.0,12.12,6.06,9.09,0.0,0.0,0.054000000000000006,0.0615,0.0566,0.0455
13.51,5.41,0.0,5.41,2.7,13.51,0.0,8.11,16.22,13.51,2.7,2.7,0.0,2.7,0.0,0.0,10.81,2.7,0.0,0.0,0.0688,0.0851,0.0656,0.0363
23.53,5.88,0.0,0.0,5.88,11.76,0.0,0.0,14.71,11.76,0.0,5.88,0.0,5.88,0.0,8.82,0.0,2.94,0.0,2.94,0.0653,0.0847,0.0737,0.0359
6.45,6.45,3.23,3.23,3.23,16.13,0.0,9.68,12.9,6.45,0.0,6.45,3.23,0.0,3.23,6.45,0.0,9.68,3.23,0.0,0.0802,0.0823,0.0718,0.0664
6.06,6.06,3.03,0.0,3.03,18.18,3.03,6.06,15.15,12.12,3.03,0.0,0.0,3.03,0.0,6.06,6.06,9.09,0.0,0.0,0.0659,0.0775,0.067,0.0448
9.38,6.25,3.12,3.12,3.12,15.62,0.0,6.25,18.75,15.62,0.0,0.0,0.0,0.0,0.0,6.25,6.25,6.25,0.0,0.0,0.0786,0.0809,0.0711,0.0486
9.09,0.0,1.52,3.03,3.03,12.12,6.06,0.0,6.06,1.52,0.0,9.09,0.0,4.55,4.55,9.09,10.61,7.58,4.55,7.58,0.068,0.0783,0.0709,0.0609
6.52,4.35,2.17,6.52,6.52,15.22,0.0,13.04,21.74,8.7,0.0,2.17,0.0,0.0,2.17,4.35,4.35,2.17,0.0,0.0,0.0863,0.0885,0.0742,0.0632
9.09,6.06,3.03,0.0,3.03,21.21,0.0,0.0,18.18,18.18,3.03,3.03,0.0,0.0,0.0,6.06,0.0,9.09,0.0,0.0,0.0677,0.0764,0.0744,0.047
6.06,6.06,3.03,3.03,3.03,21.21,0.0,0.0,15.15,18.18,0.0,3.03,0.0,3.03,0.0,6.06,0.0,12.12,0.0,0.0,0.0706,0.0764,0.0676,0.0485
3.03,6.06,3.03,3.03,3.03,21.21,0.0,3.03,15.15,15.15,0.0,3.03,0.0,3.03,0.0,6.06,0.0,15.15,0.0,0.0,0.0726,0.0783,0.0667,0.0473
11.67,0.0,10.0,21.67,5.0,1.67,1.67,1.67,8.33,8.33,3.33,1.67,3.33,8.33,5.0,3.33,1.67,1.67,0.0,1.67,0.067,0.0729,0.0669,0.059000000000000004
6.45,6.45,3.23,0.0,3.23,12.9,0.0,3.23,6.45,9.68,0.0,6.45,3.23,0.0,6.45,3.23,16.13,12.9,0.0,0.0,0.0719,0.0634,0.0613,0.0572
6.45,6.45,3.23,0.0,6.45,12.9,0.0,3.23,9.68,6.45,0.0,6.45,0.0,0.0,3.23,6.45,16.13,12.9,0.0,0.0,0.0667,0.065,0.0565,0.053
6.45,6.45,3.23,0.0,3.23,12.9,0.0,3.23,9.68,9.68,0.0,6.45,0.0,0.0,3.23,6.45,16.13,12.9,0.0,0.0,0.0659,0.0613,0.0558,0.0521
2.08,4.17,2.08,4.17,4.17,20.83,0.0,14.58,14.58,4.17,2.08,10.42,2.08,0.0,0.0,2.08,4.17,8.33,0.0,0.0,0.0716,0.0849,0.063,0.0514
2.08,4.17,2.08,4.17,4.17,20.83,0.0,14.58,14.58,4.17,2.08,8.33,2.08,0.0,0.0,4.17,4.17,8.33,0.0,0.0,0.0718,0.0837,0.0612,0.0527
20.0,0.0,0.0,5.71,2.86,20.0,0.0,0.0,20.0,14.29,0.0,2.86,2.86,0.0,2.86,0.0,0.0,8.57,0.0,0.0,0.0666,0.0968,0.078,0.0691
9.09,7.79,7.79,3.9,2.6,6.49,1.3,11.69,10.39,14.29,0.0,6.49,0.0,1.3,0.0,3.9,7.79,3.9,0.0,1.3,0.0638,0.0689,0.0596,0.051
13.95,4.65,2.33,0.0,0.0,20.93,0.0,6.98,11.63,2.33,0.0,11.63,0.0,0.0,0.0,9.3,2.33,4.65,4.65,4.65,0.067,0.0651,0.0637,0.0685
13.64,4.55,2.27,0.0,0.0,20.45,0.0,6.82,9.09,2.27,0.0,15.91,0.0,0.0,0.0,4.55,6.82,4.55,4.55,4.55,0.0624,0.0635,0.0667,0.0646
13.95,4.65,2.33,0.0,0.0,20.93,4.65,4.65,6.98,0.0,0.0,16.28,0.0,0.0,0.0,2.33,6.98,4.65,6.98,4.65,0.0714,0.0731,0.0625,0.0622
9.09,9.09,2.27,0.0,0.0,18.18,6.82,4.55,9.09,0.0,2.27,9.09,0.0,2.27,0.0,4.55,9.09,4.55,4.55,4.55,0.0699,0.0608,0.0645,0.0626
10.81,5.41,0.0,2.7,2.7,21.62,5.41,2.7,5.41,2.7,0.0,10.81,0.0,0.0,2.7,8.11,2.7,5.41,5.41,5.41,0.0669,0.0758,0.063,0.0823
11.63,4.65,0.0,4.65,0.0,16.28,2.33,9.3,9.3,2.33,2.33,9.3,0.0,2.33,0.0,6.98,2.33,6.98,4.65,4.65,0.0633,0.0614,0.0698,0.0701
9.76,4.88,0.0,2.44,0.0,19.51,0.0,7.32,4.88,2.44,4.88,9.76,0.0,2.44,4.88,9.76,2.44,4.88,4.88,4.88,0.0748,0.0701,0.0761,0.067
9.09,0.0,0.0,6.06,9.09,9.09,0.0,9.09,6.06,15.15,0.0,0.0,6.06,3.03,0.0,21.21,3.03,3.03,0.0,0.0,0.0477,0.0636,0.0466,0.0367
9.09,0.0,0.0,3.03,9.09,12.12,0.0,12.12,6.06,12.12,0.0,0.0,6.06,3.03,0.0,21.21,3.03,3.03,0.0,0.0,0.046,0.0678,0.0461,0.0354
9.09,0.0,0.0,6.06,12.12,9.09,0.0,9.09,6.06,12.12,0.0,0.0,6.06,3.03,0.0,21.21,3.03,3.03,0.0,0.0,0.05,0.064,0.0469,0.04
9.09,0.0,0.0,3.03,9.09,12.12,0.0,9.09,6.06,15.15,0.0,0.0,6.06,3.03,0.0,21.21,3.03,3.03,0.0,0.0,0.0458,0.0667,0.0454,0.0354
9.09,0.0,3.03,3.03,12.12,9.09,0.0,9.09,6.06,12.12,0.0,0.0,6.06,3.03,0.0,21.21,3.03,3.03,0.0,0.0,0.0495,0.0638,0.0466,0.0397
4.35,4.35,4.35,4.35,4.35,15.22,0.0,15.22,19.57,4.35,2.17,4.35,2.17,0.0,2.17,0.0,8.7,4.35,0.0,0.0,0.081,0.0831,0.0723,0.0579
6.52,4.35,4.35,4.35,4.35,13.04,0.0,19.57,19.57,0.0,2.17,4.35,0.0,0.0,2.17,2.17,8.7,4.35,0.0,0.0,0.083,0.0825,0.07200000000000001,0.0569
5.41,5.41,2.7,2.7,2.7,16.22,0.0,8.11,18.92,16.22,5.41,2.7,0.0,0.0,0.0,8.11,0.0,5.41,0.0,0.0,0.0821,0.0844,0.0646,0.0403
16.22,5.41,0.0,2.7,5.41,16.22,2.7,5.41,13.51,13.51,2.7,2.7,0.0,2.7,0.0,2.7,8.11,0.0,0.0,0.0,0.0646,0.079,0.0685,0.0372
10.81,5.41,5.41,0.0,5.41,13.51,0.0,5.41,16.22,16.22,0.0,0.0,0.0,2.7,2.7,8.11,2.7,5.41,0.0,0.0,0.0808,0.0927,0.0714,0.0473
10.81,5.41,2.7,0.0,8.11,13.51,0.0,5.41,13.51,10.81,0.0,2.7,0.0,2.7,5.41,10.81,0.0,8.11,0.0,0.0,0.0873,0.0999,0.0736,0.0449
2.27,18.18,4.55,9.09,0.0,11.36,2.27,0.0,6.82,4.55,0.0,2.27,4.55,0.0,9.09,11.36,2.27,4.55,4.55,2.27,0.0788,0.0832,0.0836,0.0612
4.0,12.0,4.0,8.0,2.0,6.0,0.0,4.0,8.0,8.0,0.0,4.0,4.0,2.0,16.0,4.0,6.0,0.0,2.0,6.0,0.0987,0.0751,0.0819,0.0835
2.7,0.0,2.7,2.7,8.11,16.22,0.0,5.41,18.92,10.81,0.0,5.41,2.7,2.7,8.11,2.7,2.7,8.11,0.0,0.0,0.0779,0.1085,0.0804,0.0691
2.33,2.33,0.0,2.33,2.33,11.63,0.0,9.3,20.93,4.65,0.0,0.0,4.65,4.65,18.6,0.0,4.65,2.33,4.65,4.65,0.1081,0.1209,0.0681,0.0775
0.0,0.0,2.63,10.53,5.26,10.53,0.0,13.16,15.79,7.89,0.0,2.63,2.63,7.89,13.16,2.63,5.26,0.0,0.0,0.0,0.0871,0.1045,0.0706,0.0686
2.7,5.41,2.7,2.7,2.7,18.92,0.0,10.81,18.92,16.22,2.7,2.7,0.0,0.0,0.0,8.11,0.0,5.41,0.0,0.0,0.0831,0.0868,0.0655,0.0402
3.03,3.03,6.06,6.06,6.06,12.12,0.0,12.12,12.12,12.12,0.0,0.0,0.0,6.06,15.15,3.03,0.0,0.0,3.03,0.0,0.10099999999999999,0.1195,0.0847,0.0728
0.0,0.0,0.0,0.0,13.95,2.33,0.0,9.3,0.0,0.0,0.0,0.0,46.51,0.0,25.58,0.0,0.0,2.33,0.0,0.0,0.1082,0.0961,0.1124,0.0269
0.0,0.0,0.0,1.92,1.92,3.85,3.85,0.0,5.77,17.31,0.0,0.0,38.46,1.92,17.31,1.92,0.0,0.0,5.77,0.0,0.0852,0.0885,0.0845,0.0604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,11.67,0.0,0.0,36.67,5.0,33.33,1.67,0.0,0.0,3.33,0.0,0.1069,0.0823,0.0855,0.0765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,2.13,13.83,0.0,0.0,44.68,2.13,29.79,2.13,0.0,0.0,0.0,0.0,0.0985,0.0696,0.0851,0.0755
5.0,0.0,2.5,2.5,2.5,5.0,7.5,12.5,7.5,10.0,2.5,0.0,2.5,7.5,15.0,10.0,5.0,2.5,0.0,0.0,0.0751,0.0863,0.0846,0.0737
1.27,0.0,0.0,0.0,18.99,8.86,0.0,1.27,0.0,0.0,0.0,6.33,53.16,0.0,7.59,0.0,0.0,1.27,1.27,0.0,0.0652,0.0714,0.0679,0.064
1.27,0.0,0.0,0.0,17.72,8.86,0.0,1.27,0.0,0.0,0.0,6.33,53.16,0.0,7.59,0.0,0.0,2.53,1.27,0.0,0.0645,0.0698,0.0669,0.0637
8.11,0.0,2.7,0.0,5.41,10.81,5.41,0.0,13.51,5.41,0.0,8.11,0.0,0.0,16.22,0.0,2.7,10.81,5.41,5.41,0.0936,0.1248,0.0935,0.0601
1.52,3.03,6.06,1.52,4.55,27.27,1.52,9.09,1.52,1.52,0.0,4.55,9.09,0.0,12.12,12.12,0.0,4.55,0.0,0.0,0.066,0.0875,0.0815,0.0649
5.41,16.22,2.7,0.0,2.7,18.92,8.11,2.7,2.7,2.7,0.0,2.7,8.11,0.0,13.51,2.7,2.7,0.0,0.0,8.11,0.0811,0.07400000000000001,0.0804,0.079
2.86,17.14,2.86,0.0,2.86,20.0,8.57,2.86,2.86,2.86,0.0,2.86,8.57,0.0,11.43,2.86,2.86,0.0,0.0,8.57,0.0817,0.0806,0.0773,0.0739
5.13,20.51,0.0,0.0,5.13,17.95,5.13,2.56,2.56,2.56,0.0,5.13,2.56,2.56,10.26,2.56,2.56,0.0,2.56,10.26,0.0912,0.0788,0.0766,0.0703
5.41,16.22,0.0,0.0,8.11,16.22,5.41,2.7,2.7,2.7,0.0,5.41,2.7,5.41,16.22,2.7,2.7,0.0,0.0,5.41,0.0703,0.0936,0.0843,0.0767
5.41,16.22,0.0,0.0,8.11,16.22,5.41,2.7,2.7,2.7,0.0,2.7,2.7,5.41,16.22,2.7,5.41,0.0,0.0,5.41,0.0686,0.091,0.0852,0.0787
0.0,16.22,0.0,0.0,5.41,18.92,5.41,2.7,10.81,0.0,0.0,2.7,2.7,8.11,2.7,5.41,5.41,0.0,0.0,13.51,0.0835,0.0737,0.061,0.0596
2.17,17.39,2.17,2.17,0.0,13.04,2.17,6.52,10.87,4.35,4.35,6.52,0.0,0.0,6.52,2.17,10.87,2.17,2.17,4.35,0.0727,0.0713,0.0872,0.0678
4.26,17.02,0.0,6.38,8.51,8.51,4.26,2.13,0.0,0.0,0.0,6.38,0.0,4.26,17.02,8.51,8.51,4.26,0.0,0.0,0.0687,0.0823,0.0811,0.0875
4.26,17.02,2.13,2.13,4.26,4.26,0.0,4.26,8.51,0.0,2.13,6.38,4.26,19.15,12.77,4.26,0.0,2.13,2.13,0.0,0.0648,0.0841,0.0731,0.0775
4.26,17.02,4.26,2.13,4.26,2.13,0.0,2.13,8.51,2.13,0.0,4.26,4.26,21.28,10.64,4.26,0.0,6.38,2.13,0.0,0.0692,0.0792,0.0674,0.0734
2.13,17.02,2.13,6.38,8.51,8.51,6.38,0.0,4.26,2.13,0.0,4.26,4.26,0.0,14.89,10.64,6.38,2.13,0.0,0.0,0.0654,0.0765,0.0869,0.0935
4.26,17.02,2.13,2.13,2.13,14.89,0.0,2.13,6.38,2.13,4.26,6.38,4.26,4.26,17.02,4.26,0.0,4.26,2.13,0.0,0.0731,0.0893,0.0869,0.0794
0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,18.18,0.0,18.18,27.27,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0273,0.0345,0.0337,0.0439
0.0,19.35,3.23,3.23,0.0,12.9,0.0,0.0,6.45,9.68,0.0,6.45,0.0,0.0,3.23,3.23,19.35,6.45,0.0,6.45,0.0504,0.0512,0.0634,0.0569
2.63,15.79,0.0,0.0,10.53,10.53,0.0,5.26,0.0,5.26,0.0,0.0,5.26,2.63,26.32,7.89,0.0,5.26,2.63,0.0,0.1096,0.09300000000000001,0.0875,0.1118
2.63,15.79,0.0,0.0,7.89,10.53,2.63,5.26,0.0,5.26,0.0,0.0,5.26,2.63,23.68,10.53,0.0,5.26,2.63,0.0,0.1014,0.0899,0.0776,0.1115
2.7,0.0,5.41,10.81,10.81,5.41,0.0,8.11,10.81,10.81,0.0,2.7,2.7,2.7,16.22,2.7,2.7,5.41,0.0,0.0,0.0939,0.1207,0.0855,0.0651
5.41,0.0,2.7,8.11,10.81,5.41,2.7,10.81,13.51,8.11,0.0,2.7,2.7,5.41,13.51,2.7,2.7,2.7,0.0,0.0,0.0877,0.1109,0.0826,0.0674
2.7,0.0,2.7,2.7,8.11,13.51,0.0,8.11,21.62,10.81,0.0,5.41,2.7,2.7,10.81,2.7,2.7,2.7,0.0,0.0,0.092,0.1146,0.0753,0.0671
5.41,0.0,5.41,8.11,8.11,10.81,0.0,8.11,18.92,10.81,0.0,0.0,2.7,5.41,8.11,2.7,2.7,2.7,0.0,0.0,0.0928,0.1028,0.0817,0.0615
6.38,6.38,3.19,6.38,1.06,7.45,1.06,5.32,0.0,11.7,0.0,1.06,11.7,7.45,12.77,4.26,4.26,7.45,1.06,1.06,0.073,0.0673,0.0766,0.0845
4.76,14.29,0.0,0.0,0.0,11.9,2.38,4.76,2.38,2.38,0.0,2.38,9.52,2.38,14.29,9.52,0.0,7.14,4.76,7.14,0.0832,0.0787,0.0774,0.0969
2.63,15.79,0.0,0.0,2.63,13.16,2.63,0.0,5.26,7.89,2.63,2.63,7.89,2.63,10.53,2.63,5.26,0.0,2.63,13.16,0.0855,0.0752,0.0773,0.0728
0.0,14.63,4.88,4.88,4.88,14.63,2.44,4.88,4.88,4.88,0.0,0.0,7.32,2.44,12.2,12.2,0.0,0.0,2.44,2.44,0.0714,0.0825,0.0935,0.0828
5.0,10.0,2.5,5.0,5.0,5.0,0.0,2.5,2.5,7.5,5.0,5.0,5.0,0.0,15.0,10.0,7.5,5.0,2.5,0.0,0.0699,0.0902,0.0855,0.0847
2.94,17.65,2.94,2.94,0.0,17.65,2.94,2.94,5.88,0.0,0.0,8.82,5.88,5.88,5.88,5.88,0.0,2.94,2.94,5.88,0.0694,0.0735,0.0696,0.0633
5.88,17.65,2.94,2.94,0.0,17.65,2.94,2.94,2.94,0.0,0.0,8.82,5.88,5.88,5.88,5.88,0.0,2.94,2.94,5.88,0.0615,0.0727,0.0773,0.0664
0.0,0.0,5.41,0.0,2.7,8.11,2.7,16.22,8.11,0.0,0.0,10.81,13.51,8.11,8.11,2.7,5.41,2.7,5.41,0.0,0.0745,0.0831,0.0874,0.0754
9.52,0.0,14.29,7.14,0.0,2.38,2.38,9.52,4.76,9.52,0.0,4.76,11.9,0.0,7.14,2.38,4.76,2.38,2.38,4.76,0.0705,0.0791,0.071,0.0765
2.38,0.0,4.76,4.76,4.76,0.0,2.38,14.29,2.38,4.76,0.0,0.0,26.19,2.38,11.9,7.14,4.76,2.38,2.38,2.38,0.0843,0.0746,0.068,0.0785
4.65,13.95,4.65,4.65,2.33,13.95,2.33,2.33,4.65,4.65,0.0,9.3,0.0,0.0,4.65,6.98,6.98,4.65,4.65,4.65,0.0662,0.0774,0.068,0.0595
4.55,13.64,4.55,6.82,2.27,13.64,2.27,2.27,6.82,2.27,0.0,9.09,0.0,0.0,4.55,6.82,4.55,4.55,6.82,4.55,0.0669,0.0844,0.0791,0.0647
13.73,0.0,3.92,9.8,1.96,1.96,1.96,1.96,17.65,7.84,0.0,3.92,1.96,13.73,0.0,3.92,5.88,7.84,0.0,1.96,0.0649,0.0871,0.0543,0.0479
3.33,0.0,5.0,13.33,5.0,1.67,0.0,6.67,13.33,6.67,0.0,11.67,3.33,8.33,0.0,6.67,8.33,3.33,0.0,3.33,0.067,0.071,0.0519,0.0488
17.95,0.0,5.13,10.26,5.13,7.69,0.0,15.38,7.69,2.56,0.0,2.56,2.56,7.69,7.69,2.56,2.56,2.56,0.0,0.0,0.0783,0.1007,0.061,0.0659
4.35,2.17,2.17,2.17,2.17,0.0,2.17,4.35,4.35,13.04,2.17,6.52,0.0,2.17,4.35,17.39,4.35,17.39,4.35,4.35,0.0667,0.0729,0.0532,0.0549
31.03,0.0,3.45,0.0,3.45,12.07,1.72,6.9,1.72,13.79,1.72,0.0,1.72,1.72,1.72,3.45,8.62,1.72,3.45,1.72,0.0538,0.0576,0.054000000000000006,0.0441
21.74,0.0,0.0,0.0,1.45,11.59,0.0,10.14,4.35,8.7,2.9,2.9,0.0,4.35,1.45,4.35,13.04,10.14,1.45,1.45,0.0551,0.0533,0.0473,0.0416
17.07,2.44,0.0,4.88,2.44,15.85,1.22,9.76,10.98,12.2,0.0,3.66,1.22,2.44,0.0,2.44,4.88,2.44,3.66,2.44,0.0695,0.0739,0.064,0.0695
18.75,0.0,2.08,2.08,4.17,6.25,0.0,4.17,18.75,14.58,2.08,4.17,2.08,6.25,6.25,4.17,0.0,4.17,0.0,0.0,0.0921,0.1001,0.0692,0.0485
5.41,0.0,5.41,0.0,10.81,10.81,0.0,5.41,21.62,5.41,0.0,2.7,0.0,5.41,5.41,8.11,2.7,10.81,0.0,0.0,0.0949,0.0961,0.0647,0.069
8.11,0.0,5.41,2.7,13.51,13.51,0.0,5.41,24.32,5.41,0.0,2.7,0.0,2.7,2.7,8.11,0.0,5.41,0.0,0.0,0.095,0.1056,0.062,0.0684
10.81,0.0,5.41,2.7,8.11,10.81,0.0,5.41,21.62,8.11,0.0,2.7,0.0,5.41,5.41,8.11,0.0,5.41,0.0,0.0,0.0905,0.0963,0.0664,0.0689
5.41,0.0,5.41,0.0,10.81,10.81,0.0,5.41,21.62,5.41,0.0,2.7,0.0,2.7,5.41,10.81,2.7,10.81,0.0,0.0,0.0958,0.1038,0.0629,0.0656
6.12,8.16,2.04,2.04,2.04,4.08,0.0,6.12,6.12,0.0,2.04,2.04,8.16,12.24,16.33,8.16,2.04,8.16,4.08,0.0,0.0697,0.0783,0.0672,0.0968
0.0,0.0,7.89,7.89,7.89,7.89,18.42,0.0,7.89,2.63,0.0,5.26,2.63,0.0,10.53,7.89,0.0,0.0,0.0,13.16,0.066,0.0889,0.0855,0.0722
6.17,7.41,8.64,8.64,3.7,4.94,3.7,4.94,12.35,6.17,1.23,3.7,4.94,1.23,2.47,4.94,4.94,7.41,0.0,2.47,0.064,0.071,0.0733,0.0656
13.33,6.67,6.67,10.0,2.22,1.11,7.78,4.44,3.33,7.78,2.22,7.78,2.22,5.56,4.44,2.22,6.67,3.33,0.0,2.22,0.0666,0.0643,0.0655,0.0631
16.13,4.84,0.0,4.84,3.23,24.19,1.61,1.61,6.45,1.61,1.61,6.45,1.61,0.0,3.23,6.45,1.61,6.45,4.84,3.23,0.0679,0.0675,0.0702,0.0696
5.0,10.0,5.0,5.0,2.5,5.0,0.0,5.0,2.5,7.5,2.5,0.0,5.0,2.5,17.5,12.5,5.0,5.0,2.5,0.0,0.0695,0.0873,0.0866,0.094
2.78,16.67,0.0,0.0,0.0,19.44,2.78,2.78,8.33,0.0,0.0,11.11,5.56,8.33,5.56,5.56,0.0,2.78,2.78,5.56,0.0584,0.0666,0.0663,0.0652
9.68,0.0,3.23,3.23,0.0,22.58,0.0,9.68,16.13,9.68,0.0,6.45,0.0,0.0,0.0,3.23,3.23,12.9,0.0,0.0,0.071,0.0836,0.0531,0.0503
12.9,0.0,3.23,3.23,3.23,19.35,0.0,12.9,16.13,6.45,0.0,6.45,0.0,0.0,0.0,6.45,3.23,6.45,0.0,0.0,0.0727,0.0842,0.0617,0.0497
12.9,0.0,3.23,3.23,6.45,19.35,0.0,12.9,16.13,3.23,0.0,6.45,0.0,0.0,0.0,6.45,3.23,6.45,0.0,0.0,0.0726,0.0864,0.0661,0.0504
6.25,6.25,0.0,0.0,6.25,18.75,3.12,0.0,15.62,15.62,0.0,6.25,0.0,3.12,0.0,6.25,3.12,9.38,0.0,0.0,0.067,0.0738,0.057,0.055
9.09,6.06,0.0,3.03,6.06,15.15,3.03,3.03,15.15,12.12,0.0,6.06,0.0,3.03,0.0,6.06,3.03,9.09,0.0,0.0,0.0695,0.0739,0.071,0.0402
4.0,8.0,0.0,0.0,8.0,16.0,0.0,4.0,16.0,12.0,4.0,8.0,0.0,4.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0716,0.0765,0.0504,0.0578
12.9,6.45,6.45,3.23,0.0,12.9,0.0,9.68,19.35,19.35,0.0,0.0,3.23,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0722,0.0675,0.0718,0.0706
2.33,13.95,4.65,2.33,0.0,11.63,6.98,0.0,2.33,4.65,2.33,0.0,9.3,6.98,16.28,11.63,2.33,2.33,0.0,0.0,0.066,0.0883,0.0789,0.0681
15.38,0.0,2.56,2.56,2.56,10.26,7.69,10.26,17.95,0.0,0.0,7.69,0.0,0.0,5.13,5.13,2.56,7.69,0.0,2.56,0.0788,0.0791,0.0559,0.0655
9.3,0.0,2.33,0.0,2.33,11.63,4.65,18.6,23.26,2.33,0.0,4.65,4.65,4.65,2.33,4.65,2.33,2.33,0.0,0.0,0.078,0.0813,0.057999999999999996,0.0633
10.53,0.0,0.0,2.63,0.0,18.42,7.89,13.16,18.42,2.63,0.0,2.63,2.63,0.0,2.63,2.63,2.63,10.53,0.0,2.63,0.0676,0.0733,0.0665,0.0693
10.53,0.0,0.0,2.63,0.0,18.42,5.26,10.53,15.79,5.26,0.0,5.26,2.63,2.63,5.26,0.0,2.63,10.53,0.0,2.63,0.0692,0.0744,0.0664,0.0693
10.53,0.0,0.0,2.63,0.0,18.42,5.26,13.16,18.42,2.63,0.0,2.63,2.63,2.63,2.63,2.63,2.63,10.53,0.0,2.63,0.0668,0.0732,0.0658,0.0699
13.16,0.0,0.0,2.63,0.0,18.42,7.89,7.89,13.16,2.63,0.0,2.63,2.63,0.0,5.26,2.63,5.26,13.16,0.0,2.63,0.0709,0.0634,0.0608,0.065
7.89,0.0,0.0,2.63,0.0,26.32,2.63,10.53,13.16,7.89,0.0,2.63,0.0,10.53,2.63,2.63,2.63,5.26,0.0,2.63,0.066,0.0749,0.0542,0.0609
8.51,8.51,2.13,0.0,2.13,19.15,2.13,6.38,10.64,2.13,2.13,4.26,2.13,0.0,0.0,4.26,12.77,4.26,2.13,6.38,0.0639,0.064,0.0651,0.0602
4.65,9.3,2.33,0.0,0.0,23.26,0.0,4.65,9.3,2.33,0.0,4.65,2.33,4.65,0.0,4.65,4.65,9.3,6.98,6.98,0.0698,0.0752,0.0696,0.0709
2.33,9.3,4.65,0.0,0.0,23.26,0.0,6.98,11.63,2.33,0.0,4.65,2.33,4.65,0.0,2.33,4.65,9.3,4.65,6.98,0.0761,0.0661,0.0733,0.0668
9.09,9.09,2.27,0.0,0.0,18.18,6.82,4.55,9.09,0.0,2.27,6.82,0.0,2.27,0.0,4.55,11.36,4.55,4.55,4.55,0.0693,0.0622,0.0643,0.0617
13.95,4.65,2.33,0.0,0.0,16.28,2.33,4.65,11.63,0.0,0.0,11.63,0.0,0.0,0.0,11.63,4.65,4.65,9.3,2.33,0.0697,0.0726,0.0676,0.0735
13.95,4.65,2.33,0.0,0.0,20.93,0.0,6.98,11.63,2.33,0.0,11.63,0.0,0.0,0.0,9.3,2.33,4.65,4.65,4.65,0.0683,0.0666,0.0635,0.0683
11.63,4.65,2.33,0.0,0.0,16.28,0.0,6.98,9.3,4.65,0.0,11.63,0.0,0.0,0.0,13.95,4.65,4.65,4.65,4.65,0.0655,0.0644,0.0603,0.0629
9.3,4.65,2.33,0.0,0.0,18.6,4.65,2.33,6.98,2.33,2.33,18.6,0.0,0.0,0.0,4.65,4.65,6.98,6.98,4.65,0.0754,0.064,0.0661,0.057
