PAAC4_A,PAAC4_C,PAAC4_D,PAAC4_E,PAAC4_F,PAAC4_G,PAAC4_H,PAAC4_I,PAAC4_K,PAAC4_L,PAAC4_M,PAAC4_N,PAAC4_P,PAAC4_Q,PAAC4_R,PAAC4_S,PAAC4_T,PAAC4_V,PAAC4_W,PAAC4_Y,PAAC4_lam1,PAAC4_lam2,PAAC4_lam3,PAAC4_lam4
0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,33.33,0.0,20.0,0.0,0.0,6.67,6.67,6.67,0.1101,0.0754,0.1028,0.0694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,6.67,33.33,6.67,0.0,6.67,0.0,0.0,0.0,26.67,0.039,0.0467,0.0721,0.0633
6.67,26.67,0.0,0.0,0.0,0.0,6.67,20.0,6.67,0.0,0.0,6.67,6.67,6.67,0.0,0.0,13.33,0.0,0.0,0.0,0.038,0.0342,0.0483,0.055999999999999994
13.33,0.0,20.0,0.0,6.67,13.33,0.0,13.33,0.0,6.67,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,0.0,0.0,0.0809,0.0787,0.08,0.0634
0.0,0.0,40.0,13.33,13.33,0.0,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0485,0.0586,0.0324,0.0562
13.33,0.0,6.67,6.67,6.67,6.67,6.67,0.0,6.67,13.33,0.0,0.0,6.67,0.0,6.67,6.67,0.0,0.0,0.0,13.33,0.0959,0.0683,0.0925,0.0775
0.0,0.0,20.0,0.0,6.67,6.67,0.0,0.0,6.67,6.67,0.0,6.67,0.0,6.67,6.67,13.33,13.33,0.0,0.0,6.67,0.0552,0.0687,0.0959,0.0744
6.67,0.0,6.67,0.0,0.0,20.0,0.0,0.0,6.67,0.0,0.0,13.33,0.0,26.67,0.0,13.33,0.0,0.0,0.0,6.67,0.057,0.0659,0.0349,0.0455
6.67,0.0,13.33,6.67,0.0,6.67,6.67,0.0,0.0,13.33,0.0,0.0,6.67,0.0,0.0,13.33,6.67,13.33,0.0,6.67,0.0752,0.0534,0.0574,0.0342
0.0,0.0,6.67,6.67,0.0,0.0,0.0,13.33,6.67,13.33,0.0,0.0,6.67,33.33,0.0,0.0,6.67,0.0,0.0,6.67,0.0783,0.0442,0.0486,0.0655
13.33,0.0,6.67,0.0,0.0,13.33,0.0,6.67,6.67,0.0,6.67,0.0,0.0,0.0,6.67,13.33,0.0,26.67,0.0,0.0,0.0595,0.0859,0.0908,0.0779
6.67,6.67,0.0,0.0,0.0,13.33,6.67,0.0,0.0,6.67,0.0,13.33,0.0,0.0,6.67,0.0,6.67,6.67,0.0,26.67,0.0897,0.0669,0.0885,0.054000000000000006
0.0,6.67,20.0,0.0,0.0,6.67,6.67,0.0,6.67,0.0,0.0,6.67,20.0,6.67,13.33,0.0,6.67,0.0,0.0,0.0,0.0585,0.0516,0.034,0.0679
0.0,0.0,0.0,13.33,20.0,6.67,0.0,6.67,0.0,0.0,0.0,20.0,6.67,6.67,0.0,6.67,6.67,6.67,0.0,0.0,0.0736,0.0536,0.0544,0.0755
13.33,0.0,20.0,13.33,0.0,0.0,0.0,6.67,0.0,6.67,6.67,0.0,13.33,0.0,0.0,6.67,0.0,6.67,0.0,6.67,0.0696,0.0831,0.0558,0.0535
0.0,0.0,6.67,13.33,0.0,13.33,0.0,0.0,6.67,13.33,6.67,6.67,6.67,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0496,0.0551,0.0582,0.0608
6.67,0.0,20.0,0.0,6.67,0.0,0.0,0.0,0.0,13.33,0.0,6.67,0.0,6.67,6.67,13.33,13.33,0.0,0.0,6.67,0.0564,0.0591,0.0846,0.068
6.67,0.0,6.67,20.0,6.67,33.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,6.67,0.0,6.67,0.0,0.0,0.0675,0.0816,0.09300000000000001,0.0772
0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0449,0.0489,0.024,0.0319
13.33,0.0,6.67,0.0,0.0,13.33,0.0,6.67,20.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,6.67,20.0,0.0,0.0,0.0652,0.0655,0.0469,0.0963
0.0,0.0,0.0,0.0,6.67,40.0,0.0,6.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0502,0.0536,0.0302,0.0386
6.67,0.0,20.0,0.0,6.67,13.33,0.0,13.33,0.0,6.67,0.0,6.67,6.67,0.0,6.67,6.67,0.0,6.67,0.0,0.0,0.0824,0.0799,0.0805,0.0587
0.0,0.0,0.0,0.0,13.33,13.33,6.67,0.0,0.0,0.0,0.0,6.67,20.0,0.0,13.33,0.0,6.67,0.0,0.0,20.0,0.0914,0.0588,0.0988,0.0879
13.33,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.67,6.67,6.67,6.67,0.0,0.0,0.0,13.33,0.0,0.0,6.67,0.0,0.0926,0.0896,0.0657,0.0746
0.0,0.0,6.67,0.0,6.67,0.0,6.67,6.67,0.0,6.67,6.67,6.67,6.67,6.67,0.0,13.33,13.33,0.0,0.0,13.33,0.0432,0.0452,0.0504,0.035
13.33,0.0,20.0,13.33,6.67,0.0,0.0,6.67,0.0,13.33,0.0,6.67,6.67,0.0,0.0,6.67,0.0,0.0,0.0,6.67,0.0655,0.0779,0.0484,0.0696
13.33,0.0,13.33,0.0,6.67,0.0,6.67,0.0,6.67,13.33,0.0,13.33,0.0,13.33,0.0,6.67,0.0,6.67,0.0,0.0,0.0512,0.0444,0.0445,0.0687
13.33,6.67,20.0,0.0,0.0,0.0,6.67,6.67,13.33,0.0,0.0,0.0,6.67,0.0,20.0,0.0,6.67,0.0,0.0,0.0,0.0785,0.0622,0.07,0.0873
0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,6.67,20.0,13.33,13.33,0.0,0.0,0.0,20.0,6.67,6.67,0.0,0.0,0.0284,0.0457,0.0532,0.0601
0.0,6.67,13.33,13.33,6.67,13.33,6.67,13.33,0.0,6.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0528,0.0562,0.0646,0.0876
26.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0,6.67,20.0,0.0,0.0,0.0,6.67,0.0,6.67,13.33,6.67,0.0,0.0,0.0597,0.0625,0.0578,0.0409
0.0,6.67,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,6.67,13.33,0.0,13.33,6.67,20.0,6.67,0.0,13.33,0.0661,0.0758,0.0648,0.0674
0.0,13.33,0.0,0.0,20.0,0.0,0.0,6.67,0.0,0.0,0.0,6.67,6.67,13.33,13.33,6.67,0.0,6.67,0.0,6.67,0.0916,0.0602,0.073,0.0769
0.0,0.0,0.0,6.67,0.0,20.0,0.0,13.33,0.0,6.67,6.67,13.33,6.67,0.0,6.67,6.67,13.33,0.0,0.0,0.0,0.0784,0.0407,0.0466,0.05
0.0,0.0,6.67,0.0,6.67,6.67,13.33,6.67,0.0,0.0,0.0,6.67,13.33,6.67,0.0,6.67,6.67,6.67,6.67,6.67,0.0599,0.0418,0.0571,0.0736
40.0,0.0,0.0,26.67,0.0,6.67,0.0,6.67,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0461,0.0542,0.0565,0.0519
6.67,0.0,13.33,0.0,6.67,0.0,0.0,20.0,20.0,6.67,6.67,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,6.67,0.094,0.1216,0.0627,0.0569
0.0,0.0,0.0,0.0,6.67,13.33,6.67,0.0,13.33,6.67,0.0,6.67,0.0,6.67,6.67,13.33,0.0,13.33,6.67,0.0,0.0768,0.0617,0.0812,0.1212
6.67,6.67,13.33,20.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,6.67,13.33,0.0,13.33,0.0,6.67,0.0,0.0,0.0,0.0781,0.092,0.0859,0.0401
0.0,0.0,6.67,20.0,0.0,6.67,0.0,20.0,20.0,0.0,0.0,6.67,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0786,0.0857,0.075,0.0648
6.25,0.0,6.25,0.0,6.25,18.75,0.0,18.75,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,0.0,0.0,0.0635,0.1,0.0489,0.0491
0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,12.5,31.25,0.0,12.5,0.0,12.5,6.25,0.0,6.25,0.0885,0.0442,0.0622,0.0657
6.25,0.0,0.0,18.75,6.25,25.0,0.0,6.25,6.25,0.0,0.0,6.25,0.0,0.0,6.25,6.25,6.25,6.25,0.0,0.0,0.0687,0.0801,0.0809,0.08800000000000001
0.0,0.0,25.0,0.0,6.25,12.5,0.0,12.5,6.25,0.0,0.0,6.25,6.25,0.0,6.25,0.0,6.25,6.25,0.0,6.25,0.0515,0.0712,0.08800000000000001,0.1029
6.25,0.0,6.25,18.75,6.25,25.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,6.25,0.0,0.0,0.0737,0.0748,0.0773,0.0828
0.0,0.0,18.75,12.5,6.25,18.75,0.0,0.0,0.0,12.5,0.0,12.5,0.0,6.25,0.0,0.0,0.0,6.25,0.0,6.25,0.0846,0.0825,0.0795,0.0504
18.75,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,18.75,12.5,12.5,6.25,6.25,0.0601,0.07,0.0469,0.0667
0.0,0.0,6.25,0.0,6.25,0.0,43.75,0.0,6.25,0.0,6.25,0.0,6.25,6.25,6.25,0.0,6.25,6.25,0.0,0.0,0.0693,0.0428,0.0569,0.0333
18.75,0.0,6.25,6.25,0.0,6.25,6.25,0.0,0.0,31.25,0.0,6.25,6.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0721,0.0791,0.0763,0.0427
0.0,0.0,31.25,0.0,18.75,0.0,0.0,0.0,6.25,0.0,0.0,18.75,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0346,0.0486,0.0431,0.0438
0.0,0.0,6.25,6.25,6.25,12.5,0.0,12.5,12.5,6.25,0.0,6.25,6.25,18.75,0.0,0.0,6.25,0.0,0.0,0.0,0.0644,0.0715,0.0489,0.0667
0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,6.25,6.25,43.75,0.0,0.0,0.0,6.25,18.75,0.0,6.25,0.0219,0.0319,0.0258,0.0229
6.25,0.0,6.25,0.0,6.25,18.75,0.0,6.25,12.5,18.75,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0668,0.0964,0.0539,0.055
0.0,0.0,12.5,0.0,6.25,12.5,0.0,0.0,0.0,6.25,0.0,0.0,18.75,18.75,6.25,6.25,0.0,6.25,6.25,0.0,0.0828,0.0739,0.0781,0.0757
12.5,0.0,12.5,6.25,0.0,12.5,12.5,6.25,6.25,0.0,6.25,0.0,6.25,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0643,0.0844,0.0557,0.0457
0.0,0.0,0.0,25.0,6.25,25.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,6.25,6.25,12.5,6.25,0.0,0.0,0.0729,0.0771,0.0749,0.0936
6.25,0.0,12.5,12.5,6.25,18.75,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,6.25,12.5,6.25,0.0,0.0,0.0673,0.0702,0.0769,0.0875
6.25,0.0,6.25,0.0,6.25,18.75,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,18.75,0.0,0.0,0.063,0.0963,0.0554,0.0466
0.0,0.0,0.0,6.25,6.25,37.5,0.0,0.0,0.0,6.25,6.25,6.25,6.25,0.0,6.25,12.5,0.0,0.0,6.25,0.0,0.0668,0.0814,0.095,0.0722
18.75,0.0,0.0,0.0,6.25,6.25,6.25,6.25,6.25,0.0,0.0,6.25,0.0,0.0,6.25,25.0,6.25,6.25,0.0,0.0,0.0741,0.0681,0.0607,0.0683
0.0,6.25,18.75,25.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,6.25,6.25,6.25,0.0,6.25,0.0,0.0,0.0,6.25,0.0549,0.0638,0.0761,0.0829
12.5,6.25,12.5,6.25,0.0,6.25,0.0,12.5,12.5,6.25,6.25,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0539,0.0656,0.0575,0.0807
0.0,6.25,12.5,0.0,6.25,12.5,0.0,0.0,6.25,0.0,0.0,6.25,12.5,0.0,0.0,12.5,18.75,0.0,0.0,6.25,0.0346,0.0416,0.0515,0.0636
6.25,0.0,0.0,0.0,6.25,18.75,0.0,0.0,6.25,25.0,0.0,6.25,6.25,6.25,0.0,12.5,0.0,6.25,0.0,0.0,0.0405,0.0532,0.0494,0.0654
6.25,0.0,6.25,0.0,12.5,18.75,0.0,6.25,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0699,0.1015,0.0554,0.0569
56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,0.0,25.0,0.0,0.0,0.0,0.0531,0.0272,0.0197,0.0368
6.25,0.0,6.25,0.0,6.25,18.75,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0618,0.0971,0.0478,0.0491
31.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,18.75,0.0,6.25,6.25,6.25,0.0,6.25,0.0,6.25,0.0,6.25,0.0432,0.0533,0.0466,0.0535
6.25,0.0,0.0,0.0,6.25,18.75,0.0,6.25,12.5,12.5,0.0,0.0,6.25,0.0,6.25,6.25,12.5,6.25,0.0,0.0,0.0821,0.0571,0.0672,0.0653
12.5,0.0,0.0,18.75,6.25,25.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,12.5,6.25,0.0,0.0,0.0803,0.0772,0.0752,0.0866
18.75,0.0,6.25,6.25,0.0,0.0,0.0,6.25,6.25,6.25,6.25,6.25,0.0,0.0,6.25,12.5,6.25,12.5,0.0,0.0,0.061,0.0942,0.0758,0.0632
6.25,0.0,0.0,0.0,6.25,12.5,6.25,0.0,6.25,18.75,0.0,0.0,6.25,0.0,25.0,0.0,0.0,12.5,0.0,0.0,0.1152,0.1129,0.0761,0.0907
0.0,0.0,18.75,0.0,12.5,12.5,6.25,0.0,6.25,6.25,0.0,0.0,6.25,0.0,6.25,6.25,0.0,6.25,6.25,6.25,0.1035,0.0615,0.0988,0.1177
0.0,0.0,6.25,0.0,6.25,0.0,37.5,0.0,6.25,0.0,6.25,12.5,6.25,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0428,0.0355,0.0426,0.0435
6.25,0.0,0.0,6.25,6.25,6.25,0.0,6.25,18.75,6.25,6.25,0.0,6.25,6.25,12.5,6.25,0.0,0.0,0.0,6.25,0.1099,0.0755,0.0762,0.0753
12.5,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,12.5,0.0,0.0,12.5,0.0,12.5,12.5,6.25,18.75,0.0,0.0,0.0724,0.0752,0.0604,0.0918
6.25,0.0,0.0,12.5,0.0,6.25,0.0,0.0,12.5,6.25,0.0,12.5,6.25,6.25,6.25,6.25,0.0,18.75,0.0,0.0,0.0713,0.0896,0.0764,0.0309
18.75,0.0,12.5,6.25,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0,6.25,6.25,0.0,6.25,12.5,0.0,6.25,0.087,0.0767,0.0557,0.0574
18.75,0.0,12.5,6.25,6.25,0.0,0.0,0.0,6.25,18.75,6.25,6.25,12.5,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0721,0.0596,0.0525,0.0617
0.0,0.0,6.25,6.25,0.0,12.5,0.0,6.25,6.25,12.5,6.25,12.5,6.25,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0647,0.0368,0.0553,0.054000000000000006
0.0,6.25,0.0,0.0,0.0,25.0,0.0,6.25,0.0,18.75,0.0,6.25,6.25,0.0,6.25,0.0,18.75,0.0,0.0,6.25,0.0644,0.06,0.0395,0.0534
6.25,0.0,6.25,0.0,6.25,18.75,0.0,6.25,12.5,18.75,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0621,0.0944,0.053,0.0557
6.25,0.0,6.25,0.0,6.25,18.75,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0627,0.0955,0.0531,0.0557
25.0,0.0,6.25,0.0,6.25,12.5,6.25,0.0,0.0,6.25,0.0,0.0,6.25,0.0,25.0,0.0,6.25,0.0,0.0,0.0,0.1073,0.077,0.1018,0.1006
6.25,0.0,18.75,6.25,6.25,31.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,6.25,0.0,0.0,0.0745,0.0746,0.0794,0.0931
12.5,0.0,0.0,12.5,6.25,6.25,0.0,6.25,6.25,6.25,6.25,12.5,0.0,6.25,0.0,0.0,12.5,0.0,0.0,6.25,0.0589,0.0692,0.0573,0.0601
12.5,0.0,6.25,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.25,0.0,0.0,12.5,0.0,6.25,12.5,0.0,6.25,0.0992,0.083,0.0599,0.0698
12.5,0.0,0.0,0.0,0.0,18.75,0.0,0.0,6.25,12.5,0.0,12.5,6.25,6.25,0.0,6.25,0.0,0.0,6.25,12.5,0.0729,0.0404,0.08900000000000001,0.0651
25.0,25.0,6.25,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,12.5,0.0,0.0,6.25,0.0472,0.0506,0.0434,0.0341
17.65,11.76,0.0,0.0,11.76,0.0,0.0,0.0,11.76,17.65,0.0,0.0,5.88,0.0,0.0,5.88,11.76,5.88,0.0,0.0,0.0392,0.0532,0.0442,0.034
0.0,0.0,0.0,11.76,5.88,29.41,0.0,0.0,5.88,5.88,5.88,0.0,5.88,0.0,5.88,5.88,11.76,0.0,5.88,0.0,0.0789,0.086,0.098,0.0608
5.88,0.0,5.88,0.0,0.0,5.88,5.88,17.65,17.65,17.65,0.0,5.88,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0839,0.0874,0.0623,0.0586
5.88,0.0,5.88,0.0,5.88,0.0,0.0,11.76,11.76,5.88,0.0,11.76,11.76,0.0,0.0,5.88,5.88,5.88,0.0,11.76,0.0515,0.0599,0.0394,0.0435
17.65,0.0,5.88,5.88,5.88,0.0,5.88,0.0,5.88,11.76,0.0,0.0,5.88,5.88,0.0,5.88,5.88,11.76,0.0,5.88,0.0603,0.0601,0.0551,0.07400000000000001
0.0,0.0,0.0,11.76,5.88,29.41,0.0,0.0,0.0,5.88,5.88,5.88,5.88,0.0,5.88,11.76,5.88,0.0,5.88,0.0,0.0798,0.0762,0.0905,0.0602
11.76,0.0,5.88,0.0,0.0,5.88,5.88,11.76,17.65,17.65,0.0,0.0,0.0,0.0,0.0,5.88,5.88,11.76,0.0,0.0,0.0863,0.0853,0.0421,0.0534
17.65,0.0,5.88,11.76,0.0,11.76,0.0,17.65,11.76,0.0,0.0,5.88,0.0,5.88,0.0,11.76,0.0,0.0,0.0,0.0,0.0778,0.0501,0.0658,0.0762
11.76,0.0,0.0,5.88,0.0,5.88,0.0,17.65,17.65,11.76,0.0,5.88,0.0,5.88,0.0,5.88,0.0,5.88,5.88,0.0,0.0797,0.1017,0.0538,0.0802
29.41,0.0,0.0,11.76,5.88,5.88,0.0,11.76,0.0,17.65,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0.0,5.88,0.0583,0.0675,0.0462,0.0495
5.88,0.0,0.0,11.76,5.88,29.41,0.0,0.0,0.0,5.88,5.88,5.88,5.88,0.0,5.88,11.76,0.0,0.0,5.88,0.0,0.07200000000000001,0.076,0.0909,0.068
11.76,0.0,0.0,11.76,5.88,17.65,0.0,0.0,5.88,5.88,5.88,11.76,5.88,0.0,5.88,5.88,0.0,0.0,5.88,0.0,0.0798,0.0817,0.0854,0.0876
11.76,11.76,5.88,0.0,5.88,5.88,5.88,5.88,11.76,5.88,0.0,0.0,23.53,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0641,0.0758,0.0779,0.0522
11.76,0.0,5.88,5.88,5.88,23.53,0.0,0.0,5.88,5.88,5.88,5.88,5.88,0.0,5.88,0.0,5.88,0.0,5.88,0.0,0.0814,0.0871,0.0801,0.0802
11.76,5.88,17.65,5.88,0.0,11.76,0.0,5.88,0.0,5.88,5.88,5.88,5.88,5.88,0.0,0.0,5.88,5.88,0.0,0.0,0.0576,0.0528,0.0513,0.0702
0.0,0.0,0.0,0.0,0.0,5.88,5.88,5.88,0.0,5.88,0.0,5.88,41.18,0.0,17.65,0.0,0.0,5.88,0.0,5.88,0.0782,0.0796,0.0627,0.0867
0.0,0.0,5.88,5.88,5.88,29.41,0.0,0.0,5.88,5.88,11.76,0.0,5.88,0.0,5.88,5.88,5.88,0.0,5.88,0.0,0.0895,0.0811,0.1,0.0726
5.88,0.0,5.88,0.0,5.88,17.65,0.0,0.0,5.88,5.88,5.88,0.0,5.88,5.88,5.88,17.65,5.88,0.0,5.88,0.0,0.0787,0.0779,0.0857,0.068
5.88,0.0,0.0,11.76,5.88,23.53,0.0,0.0,5.88,5.88,5.88,5.88,5.88,0.0,5.88,11.76,0.0,0.0,5.88,0.0,0.08,0.0838,0.0858,0.0757
11.76,0.0,0.0,35.29,5.88,0.0,0.0,0.0,5.88,5.88,11.76,0.0,0.0,5.88,5.88,0.0,0.0,5.88,0.0,5.88,0.0739,0.1039,0.0477,0.0681
11.76,0.0,11.76,5.88,5.88,5.88,0.0,5.88,0.0,17.65,0.0,11.76,0.0,5.88,0.0,0.0,5.88,11.76,0.0,0.0,0.065,0.0503,0.0491,0.0612
0.0,0.0,0.0,11.76,5.88,29.41,0.0,0.0,0.0,5.88,5.88,0.0,5.88,0.0,5.88,17.65,5.88,0.0,5.88,0.0,0.0693,0.0758,0.092,0.0592
0.0,0.0,0.0,11.76,0.0,5.88,5.88,11.76,11.76,5.88,0.0,0.0,5.88,23.53,5.88,0.0,0.0,5.88,0.0,5.88,0.0778,0.1039,0.0638,0.048
17.65,5.88,5.88,0.0,5.88,11.76,0.0,0.0,11.76,0.0,0.0,0.0,11.76,0.0,0.0,5.88,11.76,11.76,0.0,0.0,0.068,0.0506,0.037000000000000005,0.0618
0.0,0.0,0.0,11.76,11.76,23.53,0.0,0.0,5.88,5.88,5.88,0.0,5.88,0.0,5.88,5.88,11.76,0.0,5.88,0.0,0.0853,0.0867,0.0984,0.0654
0.0,0.0,5.88,0.0,17.65,29.41,5.88,11.76,0.0,0.0,0.0,11.76,0.0,0.0,0.0,5.88,0.0,0.0,5.88,5.88,0.0915,0.083,0.0636,0.0761
11.76,0.0,5.88,17.65,5.88,23.53,0.0,0.0,5.88,5.88,0.0,0.0,0.0,5.88,5.88,0.0,0.0,11.76,0.0,0.0,0.079,0.0759,0.09,0.0795
11.76,0.0,11.76,0.0,17.65,11.76,0.0,5.88,11.76,5.88,0.0,0.0,0.0,0.0,5.88,5.88,0.0,11.76,0.0,0.0,0.1093,0.0843,0.0831,0.0671
11.76,0.0,0.0,0.0,0.0,5.88,0.0,17.65,5.88,23.53,11.76,5.88,5.88,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0563,0.0414,0.0203,0.0512
0.0,11.76,0.0,0.0,5.88,11.76,0.0,17.65,5.88,17.65,5.88,0.0,0.0,5.88,5.88,0.0,11.76,0.0,0.0,0.0,0.0463,0.0657,0.0711,0.0535
0.0,0.0,0.0,11.76,5.88,35.29,0.0,0.0,5.88,5.88,5.88,0.0,5.88,0.0,5.88,5.88,5.88,0.0,5.88,0.0,0.0851,0.0807,0.1007,0.0706
0.0,0.0,5.88,11.76,0.0,5.88,0.0,0.0,0.0,29.41,5.88,11.76,0.0,5.88,5.88,11.76,0.0,5.88,0.0,0.0,0.0633,0.0661,0.0457,0.0898
5.88,5.88,0.0,0.0,5.88,0.0,0.0,5.88,0.0,5.88,11.76,0.0,5.88,0.0,5.88,11.76,5.88,11.76,17.65,0.0,0.0531,0.067,0.0958,0.081
5.88,0.0,5.88,5.88,0.0,0.0,0.0,5.88,17.65,11.76,5.88,0.0,0.0,0.0,17.65,5.88,11.76,5.88,0.0,0.0,0.0745,0.0992,0.0724,0.0753
5.88,0.0,5.88,5.88,0.0,5.88,5.88,0.0,0.0,23.53,0.0,0.0,11.76,11.76,0.0,5.88,5.88,0.0,5.88,5.88,0.054000000000000006,0.0707,0.0694,0.0693
5.88,0.0,5.88,0.0,0.0,11.76,0.0,17.65,11.76,5.88,0.0,5.88,0.0,0.0,5.88,5.88,0.0,23.53,0.0,0.0,0.0679,0.1107,0.0732,0.0676
11.76,0.0,5.88,0.0,0.0,5.88,5.88,17.65,17.65,17.65,5.88,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0936,0.0818,0.0408,0.0629
11.76,0.0,5.88,0.0,11.76,11.76,0.0,0.0,0.0,11.76,0.0,11.76,11.76,0.0,0.0,11.76,11.76,0.0,0.0,0.0,0.0582,0.0306,0.0453,0.0602
11.76,0.0,5.88,0.0,0.0,5.88,0.0,5.88,17.65,11.76,0.0,11.76,5.88,0.0,0.0,0.0,0.0,23.53,0.0,0.0,0.0631,0.0987,0.0506,0.0507
17.65,0.0,0.0,0.0,11.76,5.88,0.0,17.65,5.88,17.65,0.0,0.0,5.88,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0447,0.0595,0.0297,0.0324
5.88,0.0,5.88,17.65,0.0,17.65,0.0,17.65,5.88,0.0,5.88,17.65,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.073,0.076,0.0525,0.062
5.88,0.0,5.88,0.0,5.88,11.76,5.88,23.53,11.76,5.88,0.0,0.0,0.0,0.0,0.0,11.76,0.0,11.76,0.0,0.0,0.0652,0.0996,0.0613,0.0442
11.76,0.0,5.88,0.0,5.88,5.88,0.0,5.88,17.65,11.76,0.0,5.88,0.0,0.0,0.0,0.0,5.88,23.53,0.0,0.0,0.0667,0.1036,0.0595,0.0565
11.76,0.0,5.88,5.88,5.88,23.53,0.0,0.0,5.88,5.88,5.88,0.0,5.88,0.0,5.88,5.88,5.88,0.0,5.88,0.0,0.0802,0.085,0.0844,0.0748
0.0,0.0,0.0,11.76,5.88,41.18,0.0,0.0,5.88,5.88,5.88,0.0,5.88,0.0,5.88,0.0,5.88,0.0,5.88,0.0,0.0847,0.0878,0.0974,0.0741
0.0,0.0,5.88,0.0,0.0,5.88,0.0,11.76,0.0,11.76,0.0,17.65,17.65,0.0,0.0,11.76,17.65,0.0,0.0,0.0,0.0265,0.0356,0.0382,0.0424
0.0,0.0,0.0,5.88,5.88,29.41,0.0,0.0,0.0,11.76,0.0,0.0,11.76,11.76,5.88,11.76,0.0,0.0,0.0,5.88,0.0853,0.0735,0.051,0.0694
0.0,11.76,0.0,0.0,5.88,0.0,0.0,0.0,17.65,17.65,0.0,0.0,5.88,0.0,0.0,5.88,5.88,29.41,0.0,0.0,0.0388,0.0654,0.0564,0.0555
